Dates;BENCH Index;SPTR Index;XNDX Index;RU20INTR Index;0000AR Index;SXXR Index;TUKXG Index;SPI Index;TPXDDVD Index;XAUUSD Curncy;DWGRST Index;BCOMTR Index;MXEF Index;JPEIGLBL Index;LG30TRUU Index;IBOXIG Index;BCIT1T Index;BERPGA Index;BEUSGA Index;USC0TR01 Index
06.09.2013;2949.798;2949.798;3371.94;4771.37;37579.3;557.32;4741.07;7549.36;1526.86;1391.8;7347.89;263.2461;955.73;604.13;1009.4416;221.5203;267.3828;190.0413;345.2873;173.7343
09.09.2013;2979.454;2979.454;3411.45;4848.141;37678.43;556.86;4729.05;7537.7;1560.35;1386.97;7486.54;262.3816;973.79;606.65;1012.5612;222.0635;268.2158;189.8987;345.8045;173.7369
10.09.2013;3001.359;3001.359;3427.75;4893.078;37590.49;564.07;4767.61;7633.14;1583.26;1363.88;7531.22;260.2768;991.36;605.93;1013.4128;221.3754;267.6845;189.5189;345.0002;173.7379
11.09.2013;3010.936;3010.936;3422.47;4891.953;37613.64;566.06;4771.7;7640.71;1581.97;1365.31;7586.36;260.5457;991.94;608.72;1015.1214;221.7725;269.0452;189.7874;345.966;173.7386
12.09.2013;3001.617;3001.617;3417.93;4861.035;37264.53;565.82;4772.1;7622.39;1575.46;1321.73;7561.61;261.5066;990.41;611.02;1016.8722;222.2768;269.1214;189.9808;345.9502;173.7395
13.09.2013;3009.789;3009.789;3420.85;4886.65;37330.39;567.13;4768.35;7627.23;1576.69;1326.17;7576.5;260.329;986.84;611.59;1016.8139;222.0556;269.24;190.0092;346.3291;173.7406
16.09.2013;3026.939;3026.939;3410.53;4897.265;37604.96;570.73;4796.64;7627.81;1576.69;1312.79;7676.79;259.4724;1001.76;616.18;1021.5941;222.4817;269.762;190.6463;346.7868;173.7432
17.09.2013;3039.755;3039.755;3434.42;4944.54;37656.89;568.06;4758.48;7615.02;1571.85;1310.6;7666.43;257.7152;1002.44;617.91;1021.9104;222.9079;270.9139;190.8185;347.2401;173.744
18.09.2013;3076.807;3076.807;3477.98;4994.013;37944.3;570.49;4750.51;7644.62;1587.06;1363.77;7819.44;259.5335;1000.99;624.1;1024.4807;224.0797;274.3912;190.6519;349.7432;173.7449
19.09.2013;3071.614;3071.614;3484.77;4986.294;37932.36;573.71;4798.73;7679.95;1616.87;1366.25;7924.45;261.7008;1022.54;629.2;1032.1466;224.7786;273.616;191.4224;348.7206;173.7457
20.09.2013;3049.471;3049.471;3470.91;4975.241;37579.32;572.17;4777.76;7686.81;1621.53;1325.85;7803.03;258.2635;1013.17;629.21;1031.9154;225.3009;274.6735;191.3102;349.1526;173.7466
23.09.2013;3035.085;3035.085;3465.1;4972.151;37594.55;569.4;4749.47;7643.3;1621.53;1322.72;7783.71;256.84;1016.3;629.31;1031.4652;225.4471;275.3083;191.5975;349.7821;173.7493
24.09.2013;3027.517;3027.517;3464.37;4984.337;37708.66;570.53;4759.68;7639.41;1616.07;1323.26;7732.15;255.3652;1010.56;627.57;1030.5719;226.5204;275.5895;192.1254;350.546;173.75
25.09.2013;3019.308;3019.308;3453.61;4979.209;37683.69;570.26;4746.47;7642.1;1611.11;1334.36;7741.97;256.5573;1007.55;627.84;1030.1402;226.8084;276.022;192.2642;350.8933;173.751
26.09.2013;3030.412;3030.412;3481.34;5003.981;37734.88;570.26;4756.66;7646.3;1634.29;1324.08;7768.35;257.2909;1003;625.03;1029.044;226.3461;275.6789;191.9542;350.5409;173.7518
27.09.2013;3018.236;3018.236;3477.46;4984.671;37760.53;568.74;4718.31;7640.72;1630.31;1336.88;7769.22;257.6897;999.88;624.29;1029.1931;226.6245;275.6404;192.0611;350.925;173.7526
30.09.2013;3000.179;3000.179;3464.82;4982.848;37593.5;565.63;4681.76;7611.23;1598.95;1329.03;7712.88;255.8818;987.46;622.17;1027.545;226.0534;275.7485;192.3024;351.203;173.7553
01.10.2013;3024.38;3024.38;3503.21;5046.239;37789.74;570.01;4680.17;7649.67;1598.06;1287.54;7792.9;254.2131;996.34;622.32;1028.2118;226.0691;275.3989;192.7385;350.5181;173.7562
02.10.2013;3022.951;3022.951;3503.44;5023.779;37765.33;566.28;4664.39;7568.51;1573.58;1316.03;7783.08;256.1129;997.85;622.31;1029.7499;226.4931;276.2076;192.6481;351.1283;173.7572
03.10.2013;2995.812;2995.812;3460.99;4969.846;37460.01;564.03;4672.76;7549.23;1572.02;1316.86;7699.74;255.48;1005.25;622.38;1030.8177;226.9149;276.2946;192.6389;351.3234;173.7582
04.10.2013;3017.05;3017.05;3491.94;5004.071;37529.21;564.65;4676.27;7550.03;1558.4;1311.09;7688.26;256.1837;1007.92;624.35;1031.5981;226.412;275.7403;192.6245;350.6894;173.7591
07.10.2013;2991.385;2991.385;3462.99;4946.289;37616.72;563.36;4664.24;7502.96;1536.67;1323.1;7680.78;257.8863;1004.66;625.61;1032.6414;226.9941;276.1133;192.9188;351.0163;173.7616
08.10.2013;2955.411;2955.411;3396.46;4860.512;37335.35;559.09;4612.46;7450.45;1540.07;1319.29;7644.82;258.7148;1008.89;626.47;1033.736;226.9322;275.5544;192.6919;350.7793;173.7624
09.10.2013;2957.399;2957.399;3384.56;4842.99;37447.12;556.1;4594.91;7384.31;1562.54;1305.59;7662.36;256.4735;1005.69;627.3;1032.431;226.807;275.6399;192.6105;350.3664;173.763
10.10.2013;3022.428;3022.428;3458.13;4964.239;37939.32;565.48;4662.02;7474.95;1577.34;1287.6;7797.5;258.0198;1014.05;627.99;1034.3079;226.5023;275.1638;192.4187;350.3479;173.7641
11.10.2013;3041.426;3041.426;3482.88;5033.022;37932.53;567.91;4703.13;7550.03;1603.07;1272.2;7866.49;257.2397;1023.21;629.37;1035.9985;227.0765;275.2492;192.7051;350.2752;173.765
14.10.2013;3053.835;3053.835;3506.78;5060.823;37932.53;569.01;4717.96;7542.51;1603.07;1272.48;7873.29;258.3251;1022.65;629.37;1036.7269;227.0765;275.2492;192.8751;350.341;173.7674
15.10.2013;3032.273;3032.273;3494.55;5011.276;38050.3;573.76;4748.03;7590.66;1603.47;1282.35;7853.99;257.1872;1029.85;630.58;1037.0977;226.6867;274.3958;192.5409;349.7953;173.7683
16.10.2013;3074.542;3074.542;3534.41;5070.825;38126.07;575.2;4764.32;7586.48;1602.54;1282.51;7940.64;258.1897;1031.27;631.25;1038.2827;227.678;275.2469;192.4792;350.9209;173.7691
17.10.2013;3095.42;3095.42;3555.58;5116.617;38358.98;575.99;4767.63;7629.98;1615.22;1320.32;8063.61;258.0625;1033.97;634.76;1044.1989;229.1217;276.313;192.9729;352.1088;173.7701
18.10.2013;3115.771;3115.771;3612.23;5174.71;38654.22;580.54;4801.29;7683.08;1614.25;1316.25;8087.75;259.0722;1042.06;637.3;1047.4367;229.5076;276.4994;193.3312;352.2543;173.7709
21.10.2013;3116.089;3116.089;3620.09;5164.128;38802.63;582.51;4824.21;7722.39;1623.4;1316.02;8059.53;257.9177;1042.66;637.02;1049.0327;229.1786;276.2784;193.251;351.8984;173.7736
22.10.2013;3133.976;3133.976;3626.28;5178.825;39007.21;585.11;4854.27;7795.46;1626.2;1340.11;8115.89;257.9107;1044.66;638.91;1051.7975;230.5063;277.7966;194.0341;353.2213;173.7744
23.10.2013;3119.197;3119.197;3603.87;5157.149;38994.84;581.69;4843.25;7796.23;1601.48;1333.47;8107.55;255.8967;1033.47;641.15;1052.5402;231.0757;278.0371;194.2794;353.3198;173.7752
24.10.2013;3129.409;3129.409;3621.45;5193.982;39234.64;584.21;4871.33;7813.18;1611.34;1346.75;8108.14;256.0551;1030.82;640.34;1053.4143;230.4443;277.644;194.1872;353.0673;173.7759
25.10.2013;3143.156;3143.156;3644.56;5191.663;39454.5;583.69;4877.25;7826.78;1577.77;1350.62;8144.22;256.7051;1027.27;640.34;1053.7306;230.596;278.4068;194.0561;353.3055;173.777
28.10.2013;3147.359;3147.359;3643.32;5190.062;39373.27;582.6;4880.51;7860.73;1604.66;1352.63;8109.92;255.4845;1034.38;640.07;1054.5495;230.6022;278.4097;194.2614;353.1292;173.7794
29.10.2013;3165.107;3165.107;3653.4;5204.901;39587.84;584.92;4915.99;7820.03;1598.19;1345.05;8068.81;254.6495;1036.76;638.61;1054.3873;230.7633;278.2255;194.5404;353.4374;173.7803
30.10.2013;3149.925;3149.925;3646.67;5132.833;39646.25;585;4918.33;7818.86;1612.92;1344.55;8029.72;254.9356;1042.75;639.39;1055.437;230.4904;277.8752;194.6894;352.9268;173.7811
31.10.2013;3138.09;3138.09;3638.48;5108.147;39369.48;587.87;4884.75;7829.04;1599.21;1323.06;7976.78;252.1034;1034.42;638.78;1053.1424;230.3944;277.3471;195.1705;352.844;173.782
01.11.2013;3147.213;3147.213;3640.67;5087.45;39299.8;586.28;4887.16;7816.25;1584.16;1316.18;7972.51;249.363;1027.87;635.5;1051.424;229.4261;275.2509;195.3999;351.904;173.7827
04.11.2013;3158.474;3158.474;3646.1;5146.331;39371.46;588.1;4908.11;7787.81;1584.16;1314.64;7994.27;248.02;1027.06;634.62;1052.1816;229.6372;275.5219;195.4079;352.191;173.7851
05.11.2013;3149.958;3149.958;3651.67;5124.647;39371.24;587;4895.94;7756.32;1583.56;1311.68;7909.34;247.1975;1016.3;630.69;1050.7542;228.8961;274.2661;194.6758;351.2098;173.7859
06.11.2013;3165.125;3165.125;3650.63;5102.373;39427.63;589.81;4896.77;7824.27;1596.39;1317.89;7900.03;247.6122;1016.19;630.61;1051.6353;228.7638;275.5888;194.5186;351.6545;173.7867
07.11.2013;3124.119;3124.119;3581.84;5011.801;39173.61;589.76;4864.47;7830.96;1586.45;1307.63;7813.02;246.9969;1010.19;630.26;1050.3389;229.3708;275.9525;195.3834;352.5002;173.7876
08.11.2013;3166.105;3166.105;3630.83;5108.951;39421.68;588.83;4872.6;7838.9;1575.32;1288.5;7745.43;248.1395;995.3;625.16;1046.856;227.2299;273.6299;194.8167;350.2053;173.7883
11.11.2013;3168.406;3168.406;3626.66;5116.048;39362.91;590.4;4887.09;7881.11;1587.68;1282.81;7759.13;248.6935;992.99;625.16;1047.7346;227.2299;273.6299;194.925;350.2712;173.7908
12.11.2013;3161.103;3161.103;3629.62;5116.2;39268.85;586.95;4885.95;7864.91;1614.13;1268.04;7740.28;247.8502;991.45;618.72;1045.6307;226.9108;273.2101;194.5312;349.8277;173.7916
13.11.2013;3187.641;3187.641;3673.39;5166.916;39412.1;583.83;4823.54;7834.37;1612.52;1281.75;7748.72;247.2796;979.88;619.72;1044.0185;227.615;273.9754;194.9958;351.106;173.7924
14.11.2013;3203.65;3203.65;3684.5;5163.962;39592.86;588.59;4849.83;7898.01;1631.73;1287.18;7818.94;248.0792;991.77;622.73;1046.4693;228.5708;275.0771;195.4486;351.6603;173.7933
15.11.2013;3217.198;3217.198;3692.53;5186.226;39749.56;589.7;4869.7;7921.4;1659.18;1290.18;7874.27;248.0513;1005.17;625.28;1047.9546;228.8356;275.0595;195.3305;351.463;173.7941
18.11.2013;3205.464;3205.464;3656.16;5144.995;39677.53;592.82;4891.54;7945.98;1662.7;1275.44;7856.83;246.4485;1025.3;627.8;1050.8887;229.6995;275.8509;195.5726;352.1699;173.7965
19.11.2013;3199.51;3199.51;3647.3;5117.681;39635.66;588.92;4873.02;7898.42;1656.26;1275.72;7792.4;245.6183;1024.53;626.15;1050.7688;229.1473;274.7724;195.3894;351.4348;173.7974
20.11.2013;3188.035;3188.035;3636.01;5110.5;39605.16;589.76;4866.08;7876.82;1651.67;1244.33;7729.11;246.472;1019.57;625.21;1050.7088;228.4104;272.8619;195.3781;350.2328;173.7982
21.11.2013;3214.162;3214.162;3674.57;5202.672;39742.73;588.86;4866.26;7863.11;1668.91;1242.91;7717.19;248.2101;1004.24;623.57;1049.9215;228.2299;273.7154;195.2728;350.5589;173.7991
22.11.2013;3230.543;3230.543;3695.39;5227.343;39751.7;589.51;4861.14;7848.96;1671.95;1243.8;7706.22;249.2602;1009.17;626;1052.1413;229.0682;274.5673;195.4391;351.2071;173.7999
25.11.2013;3226.532;3226.532;3701.42;5226.541;39740.3;592.07;4875.94;7895.87;1686.73;1251.38;7677.28;249.4288;1010.63;627.15;1053.5829;229.4549;274.5133;195.5966;351.4486;173.8024
26.11.2013;3227.36;3227.36;3721.18;5273.013;39381.88;588.54;4833.41;7845.18;1677.9;1242.85;7656.32;249.303;1005.4;626.35;1054.629;230.1928;275.075;195.8626;351.8365;173.8032
27.11.2013;3236.138;3236.138;3748.51;5305.37;39436.97;591.85;4843.31;7849.75;1669.98;1237.9;7697.95;248.743;1008.81;624.22;1055.3211;229.5279;274.2433;195.6254;351.4808;173.8039
28.11.2013;3236.138;3236.138;3748.51;5305.37;39464.15;593.97;4846.95;7863.54;1688.68;1244.65;7706.76;248.743;1012.02;624.22;1056.0023;229.5279;274.2433;195.6993;351.5028;173.8044
29.11.2013;3233.72;3233.72;3767.24;5312.8;39547.68;593.91;4844.11;7867.29;1685.49;1253.35;7664.53;250.0857;1018.28;624.22;1056.9498;229.6362;273.9522;195.7796;351.4411;173.8053
02.12.2013;3225.059;3225.059;3760.04;5248.886;39619.02;591.98;4803.88;7859.15;1685.87;1219.83;7603.87;249.4262;1013.44;620.21;1055.687;229.0212;272.6399;195.5424;350.7203;173.8078
03.12.2013;3214.954;3214.954;3758.08;5224.264;39325.7;582.92;4758.06;7725.15;1690.69;1223.42;7588.53;250.0675;1002.71;620.37;1055.997;229.3051;272.9905;195.7373;350.9769;173.8086
04.12.2013;3211.588;3211.588;3762.14;5213.428;39281.96;579.59;4744.56;7664.47;1661.83;1243.79;7586.55;251.7614;995.75;619.19;1054.8925;228.3008;270.995;194.9827;350.0638;173.8093
05.12.2013;3197.759;3197.759;3756.44;5218.641;38973.38;574.44;4736.07;7645.07;1646.64;1225.23;7593.01;252.1132;998.45;619.83;1056.4048;228.3054;270.8222;194.5204;349.553;173.8102
06.12.2013;3233.993;3233.993;3785.1;5260.364;39217.36;578.29;4775.18;7681.16;1655.78;1229.1;7634.23;252.4276;1002.2;621.02;1057.5009;228.0435;270.2757;194.7497;349.7892;173.8109
09.12.2013;3239.992;3239.992;3798;5253.327;39317.9;579.49;4780.64;7678.19;1681.89;1240.35;7652.49;253.6456;1012.76;622.69;1059.2549;228.6884;270.7792;195.0137;350.0731;173.8133
10.12.2013;3229.715;3229.715;3795.88;5206.262;39353.98;575.4;4754.28;7604.45;1683.25;1262.19;7640.91;254.729;1012.32;625.43;1061.331;229.6989;271.7705;195.3275;350.6848;173.8143
11.12.2013;3193.52;3193.52;3747.39;5122.472;38811.27;572.48;4742.99;7588.28;1675.37;1252.32;7504.92;255.8141;1002.55;625.63;1061.857;229.3669;271.2373;195.4958;349.8631;173.8152
12.12.2013;3182.33;3182.33;3738.07;5131.364;38774.76;566.9;4697.46;7494.6;1664.36;1225.49;7448.38;254.3395;991.52;625.9;1060.893;229.0512;270.6097;195.1496;349.5006;173.8161
13.12.2013;3182.073;3182.073;3733.92;5149.456;38810.26;565.99;4693.6;7476.98;1659.87;1238.69;7457.04;253.9054;990.48;627.53;1060.5892;229.4439;271.336;195.2813;349.706;173.8172
16.12.2013;3202.221;3202.221;3754.87;5209.146;38984.16;573.19;4753.54;7506.68;1638.53;1241.32;7460.19;254.361;990.4;629.15;1061.9974;229.4701;271.5406;195.3522;349.5346;173.8194
17.12.2013;3192.329;3192.329;3747.88;5204.93;38971.58;568.94;4727.3;7483.61;1651.06;1230.89;7457.61;253.7617;990.49;628.51;1061.324;230.1783;272.2782;195.4151;350.2159;173.8201
18.12.2013;3245.588;3245.588;3791.48;5274.325;39429.1;573.87;4731.82;7535.12;1675.43;1218.53;7549.76;253.7384;992.7;628.29;1062.5718;230.4368;271.2725;195.1801;349.4542;173.8209
19.12.2013;3244.154;3244.154;3779.6;5236.078;39600.94;583.84;4799.33;7665.63;1692.28;1188.68;7515.8;255.1547;990.65;628.46;1062.0348;229.6706;270.0565;195.1366;348.8735;173.8219
20.12.2013;3259.794;3259.794;3814.78;5333.963;39622.83;586.95;4815.28;7722.21;1690.36;1203.24;7558.07;256.8731;988.26;628.83;1062.7529;230.5443;270.995;195.0183;349.4198;173.8228
23.12.2013;3277.622;3277.622;3856.05;5384.125;39779.7;591.13;4868.65;7749.68;1690.36;1198.86;7588.57;256.373;992.69;629.08;1063.9036;230.3663;270.6385;194.73;348.9261;173.8251
24.12.2013;3287.548;3287.548;3860.17;5405.991;39988.22;592.63;4879.99;7749.68;1684.88;1204.35;7593.14;256.6729;995.35;629.03;1063.4911;229.651;269.8144;194.6223;348.1441;173.8256
25.12.2013;3287.548;3287.548;3860.17;5405.991;39988.22;592.63;4879.99;7749.68;1685.73;1204.62;7592.26;256.6729;994.87;629.03;1063.4911;229.651;269.8144;194.6408;348.1662;173.8264
26.12.2013;3303.151;3303.151;3872.9;5410.208;39988.22;592.63;4879.99;7749.68;1715.41;1210.64;7605.99;256.6698;993.18;628.95;1063.7169;229.5436;269.7369;194.6593;347.874;173.8273
27.12.2013;3302.656;3302.656;3861.73;5404.971;40234.39;598.96;4921.33;7850.82;1729.8;1213.27;7613.56;256.9276;997.56;627.36;1065.5726;229.4663;269.4471;194.1881;347.8278;173.8279
30.12.2013;3302.304;3302.304;3857.87;5402.938;40215.25;597.96;4907.04;7838;1746.17;1196.57;7662.71;255.9755;1001.9;627.56;1066.8793;230.4116;270.3033;194.7211;348.4386;173.8302
31.12.2013;3315.585;3315.585;3881.55;5417.357;40334.38;600.04;4920.23;7838;1746.17;1201.64;7657.34;253.1865;1002.69;627.86;1066.8347;229.4812;269.7804;194.5426;347.5417;173.8313
01.01.2014;3315.585;3315.585;3881.55;5417.357;40334.38;600.04;4920.23;7838;1746.17;1205.9;7657.34;253.1865;1002.66;627.86;1066.8347;229.4812;269.7804;194.5612;347.5638;173.8321
02.01.2014;3286.687;3286.687;3851.7;5357.368;40273.04;595.6;4897.49;7838;1746.17;1224.6;7625.21;252.4845;990.79;627.52;1065.9894;230.5777;270.8284;195.2466;348.2335;173.8328
03.01.2014;3285.683;3285.683;3824.86;5382.385;40157.38;598.93;4906.8;7900.8;1746.17;1236.97;7662.33;251.4883;979.49;628.13;1066.1498;230.4844;270.7008;195.5666;348.0343;173.8339
06.01.2014;3277.483;3277.483;3812.14;5340.877;39999.33;597.72;4906.85;7902.12;1732.58;1238.06;7662.46;251.7869;972.42;629;1068.2913;231.2057;271.4271;195.6867;348.6929;173.8364
07.01.2014;3297.449;3297.449;3845.58;5389.655;40299.85;602.15;4924.86;7944.03;1720.65;1232.08;7664.82;251.4133;971.48;628.95;1069.3549;231.2857;271.794;196.2039;348.9583;173.8373
08.01.2014;3297.737;3297.737;3856.1;5389.116;40352.6;602.8;4900.5;7971.42;1751.47;1225.99;7659.6;249.0202;973.17;628.04;1069.5649;230.2208;271.4634;196.087;348.0938;173.8381
09.01.2014;3298.869;3298.869;3839.93;5393.417;40396.43;600.35;4878.32;7925.13;1738.75;1227.98;7649.01;246.2951;963.11;628.54;1069.7319;230.6752;272.592;195.8029;348.3767;173.839
10.01.2014;3306.491;3306.491;3853.44;5422.2;40746.74;603.17;4913.75;7987.63;1741.08;1248.5;7722.71;248.9301;970.15;629.93;1071.5872;232.2567;274.0786;196.2575;350.3082;173.8397
13.01.2014;3265.27;3265.27;3796.93;5345.976;40552.7;604.61;4926.29;8030.68;1741.08;1253.31;7708.91;250.7045;977.42;630.36;1072.0954;232.8038;274.3565;196.5431;350.9114;173.8421
14.01.2014;3300.61;3300.61;3870.27;5417.461;40594.32;605.54;4933.37;8008.21;1701.65;1245.19;7711.39;251.276;975.28;630.62;1072.9318;232.0523;273.135;196.6747;350.1541;173.8429
15.01.2014;3317.746;3317.746;3901.9;5454.632;40832.81;611.76;4974.29;8045.13;1735.76;1241.88;7742.63;251.494;977.87;632.16;1072.6717;231.8067;273.1979;196.7234;349.708;173.8436
16.01.2014;3313.361;3313.361;3903.47;5463.008;41007.74;610.81;4971.06;8061.5;1735.6;1242.39;7751.56;251.972;974.65;632.27;1073.1972;232.4716;273.2761;197.0864;350.5056;173.8445
17.01.2014;3300.511;3300.511;3881.8;5441.167;41181.19;614.15;4981.18;8086.58;1739.62;1254.05;7753.57;252.0075;972.27;632.19;1073.3052;232.5952;273.6828;197.444;350.855;173.8453
20.01.2014;3300.511;3300.511;3881.8;5441.167;41485.2;613.57;4986.6;8090.86;1734.89;1254.35;7742.96;252.0075;970.82;632.19;1073.5419;232.5952;273.6828;197.7822;350.9217;173.8475
21.01.2014;3309.741;3309.741;3910.4;5475.2;41371.5;614.06;4984.8;8096.9;1737.68;1241.41;7779.46;251.5821;970.75;631.78;1073.8603;232.8069;273.4625;197.605;350.7389;173.8483
22.01.2014;3312.042;3312.042;3921.23;5501.264;41480.75;614.67;4980.53;8081.26;1742.61;1237.15;7814.14;253.2392;976.47;629.99;1073.9879;232.1959;272.9042;197.3651;350.1139;173.849
23.01.2014;3282.64;3282.64;3906.13;5459.929;41341;608.5;4941.82;8024.6;1726.38;1264.13;7775.21;253.6413;963.98;627.18;1074.2355;233.2264;274.2619;197.4703;351.7624;173.8498
24.01.2014;3214.127;3214.127;3828.01;5328.32;40702.46;593.99;4861.9;7835.56;1695.64;1270.06;7682.75;255.7114;949.9;625.03;1070.6265;232.8845;274.709;197.6119;352.7705;173.8503
27.01.2014;3198.571;3198.571;3792.92;5251.939;40300.49;589;4779.4;7768.04;1648.22;1257.11;7621.43;252.7171;931.64;624.43;1068.9035;232.763;274.0605;197.7501;352.2682;173.8527
28.01.2014;3218.215;3218.215;3789.35;5300.948;40613.15;593.02;4795.21;7828.64;1641.63;1256.83;7657.46;254.4689;934.09;626.06;1069.8591;232.9939;274.3951;197.9593;352.283;173.8534
29.01.2014;3185.701;3185.701;3748.78;5227.853;40497.05;589.83;4774.74;7782.97;1684.44;1267.34;7647.51;256.8976;936.67;624.84;1069.1903;233.6911;275.5571;198.1615;353.3816;173.8541
30.01.2014;3221.778;3221.778;3818.77;5306.846;40783.4;591.55;4770.49;7841.63;1641.42;1243.78;7683.39;254.3629;936.37;623.06;1067.0845;233.7561;275.357;198.467;353.1013;173.855
31.01.2014;3200.952;3200.952;3807.43;5267.404;40663.61;590.1;4750.05;7830.51;1636.79;1244.55;7704.38;253.9401;936.53;621.46;1064.5863;234.0096;275.6412;199.179;353.8856;173.856
03.02.2014;3127.865;3127.865;3719.41;5098.439;40044.26;582.21;4717.39;7747.46;1604.18;1257.65;7626.3;254.5079;926.74;621.57;1064.6567;234.9653;277.4822;199.2662;355.1299;173.8582
04.02.2014;3151.937;3151.937;3751.78;5137.026;40099.34;581.06;4705.42;7733.24;1527.68;1254.65;7652.04;258.4093;917.74;625.16;1063.9973;234.6729;276.2361;199.137;354.1781;173.8589
05.02.2014;3146.494;3146.494;3736.3;5094.22;40263.28;581.98;4712.47;7753.46;1559.01;1257.92;7652.1;257.8725;916.56;625.92;1064.9209;233.9021;275.1886;199.326;353.5441;173.8596
06.02.2014;3187.252;3187.252;3785.3;5142.666;40719.69;590.64;4785.73;7851.74;1558.65;1258.2;7714.6;257.8888;929.8;626.7;1067.3491;233.7309;275.0488;198.9538;353.086;173.8605
07.02.2014;3229.644;3229.644;3854.9;5201.619;40936.74;594.88;4795.51;7941.18;1594.55;1267.27;7785.9;258.6923;937.3;629.74;1069.95;234.355;275.9136;199.4645;353.4522;173.8613
10.02.2014;3234.786;3234.786;3876.77;5211.908;40959.55;595.26;4810;7944.86;1614.85;1274.78;7849.08;257.5442;935.5;628.92;1072.4231;234.4319;276.0916;199.2962;353.7385;173.8636
11.02.2014;3270.739;3270.739;3920.2;5260.674;41219.38;602.98;4869.19;7982.98;1614.85;1291.36;7895.86;259.4361;944.75;629.36;1074.3863;233.9612;275.3126;199.2561;352.8288;173.8644
12.02.2014;3271.47;3271.47;3926.62;5277.199;41288.06;607.74;4878.65;8021.19;1635.4;1291.15;7908.17;260.4039;953.3;629.73;1074.3803;233.7022;274.5067;198.933;352.2584;173.8652
13.02.2014;3290.819;3290.819;3961.55;5348.683;41589.2;606.79;4867.24;8012.22;1608.76;1302.92;7915.39;261.9298;945.83;629.13;1075.3561;234.818;275.3707;199.268;353.2323;173.8659
14.02.2014;3306.92;3306.92;3966.34;5355.429;41746.94;610.17;4870.31;8043.03;1587.41;1318.66;7937.24;263.0793;957.31;629.37;1076.4922;234.9225;274.9077;199.3191;353.0073;173.8667
17.02.2014;3306.92;3306.92;3966.34;5355.429;41746.94;612.43;4923.21;8045.72;1598.45;1331.5;7964.23;263.0793;964.29;629.37;1076.8986;234.9225;274.9077;199.5919;353.0743;173.8689
18.02.2014;3311.275;3311.275;3985.73;5412.771;41814.75;612.51;4967.38;8045.37;1641.32;1322.02;8008.16;267.469;958.87;629.27;1079.055;235.7151;275.534;199.9195;353.6894;173.8696
19.02.2014;3289.834;3289.834;3956.93;5355.122;41944.61;613.54;4977.97;8043.29;1633.97;1311.6;8026.17;269.2326;959.09;628.61;1080.0858;235.1701;274.7151;199.8114;353.0305;173.8703
20.02.2014;3310.267;3310.267;3977.72;5416.072;42218.39;613.24;4989.9;8012.56;1601.85;1322.97;8003.05;268.5139;950.62;629.42;1079.8441;234.5872;273.8889;199.3426;352.781;173.871
21.02.2014;3304.364;3304.364;3967.62;5427.846;42207.4;615.64;5008.26;8055.81;1639.06;1324.25;8019.58;269.1877;959.26;631.91;1082.2238;235.2384;274.4401;199.7459;353.1124;173.8717
24.02.2014;3324.839;3324.839;3992.76;5474.24;42276.7;619.49;5028.62;8106.86;1634.72;1336.97;8022.32;269.6005;958.42;635.09;1084.5722;235.2084;274.4191;199.6213;353.0323;173.874
25.02.2014;3320.43;3320.43;3985.58;5471.504;42163.9;619.87;5002.72;8126.01;1654.28;1340.5;8052.36;269.7446;955.54;636.22;1086.8908;236.1339;275.4802;200.0137;353.6952;173.8748
26.02.2014;3321.149;3321.149;3983.02;5508.569;42183.26;618.67;4981.44;8153.2;1643.59;1330.64;8041.8;268.7727;956.26;636.67;1086.6397;236.8581;276.1608;200.4299;354.3925;173.8755
27.02.2014;3338.051;3338.051;4008.15;5538.381;42265.94;618.1;4989.6;8147.58;1632.86;1331.29;8025.16;268.4715;963.23;639.51;1088.7557;237.0112;276.7479;201.1302;354.8768;173.8763
28.02.2014;3347.376;3347.376;4004.14;5515.558;42260.17;619.58;4989.17;8160.44;1625.22;1326.39;8077.3;269.7739;966.42;641.62;1092.2635;237.0531;276.9744;200.589;354.7814;173.877
03.03.2014;3322.852;3322.852;3974.67;5484.761;42271.31;605.54;4914.92;7976.79;1605.24;1350.61;8053.99;272.5259;950.68;637.34;1090.1111;237.8646;278.0834;201.1832;355.5266;173.8792
04.03.2014;3373.639;3373.639;4030.53;5635.41;42501.47;618;4999.49;8130.28;1615.1;1334.47;8146.9;273.8003;956.19;641.05;1090.7316;236.9292;276.4861;201.1537;353.8781;173.8799
05.03.2014;3374.1;3374.1;4038.45;5623.101;42544.71;618.07;4969.69;8152.24;1626.89;1336.86;8147.39;273.1423;959.18;641.52;1091.7279;236.6847;276.5636;201.4;353.8337;173.8807
06.03.2014;3380.492;3380.492;4031.73;5617.481;42458.85;618.73;4979.27;8220.15;1647.63;1350.82;8135.42;275.3865;970.27;641.78;1093.0378;235.8579;276.1353;200.8195;353.2318;173.8815
07.03.2014;3382.573;3382.573;4012.74;5611.886;42545.28;611.01;4923.66;8125.61;1659.29;1339.98;8086.11;274.1342;966.72;640.56;1092.3918;234.8387;275.4511;200.9125;352.3016;173.8821
10.03.2014;3381.219;3381.219;4016.11;5599.151;42554.14;607.97;4906.63;8111.48;1646.73;1339.72;8020.57;272.5887;955.02;639.11;1092.1129;234.8588;275.469;201.2561;352.4885;173.8846
