Dates;SPTR Index;SPTR Index;XNDX Index;RU20INTR Index;0000AR Index;SXXR Index;TUKXG Index;SPI Index;XAUUSD Curncy;DWGRST Index;BCOMTR Index;MXEF Index;JPEIGLBL Index;LG30TRUU Index;IBOXIG Index;BCIT1T Index;BERPGA Index;BEUSGA Index;USC0TR01 Index
27.05.2004;1343.92088;1343.92088;1200.22838;1900.47308;11502.53512;331.16;3441.19103;2755.70482;394.75;2819.74633;210.30669;353.26778;222.29;433.27564;108.34421;171.874;128.5508;229.2111;117.2613
28.05.2004;1348.07138;1348.07138;1207.11362;1906.39735;11482.42986;330.15;3431.4978;2720.80062;393.35;2851.98265;212.25933;355.37484;222.99;433.49162;108.31696;171.284;128.239;228.5702;117.6871
31.05.2004;1348.07138;1348.07138;1207.11362;1906.39735;11618.83977;330.75;3431.4978;2720.80062;395.55;2856.1818;212.25933;353.81303;222.99;433.49162;108.31696;171.284;127.982;228.6912;117.9588
01.06.2004;1346.16635;1346.16635;1206.76526;1916.92132;11532.17784;328.55;3425.94557;2710.00598;394.65;2820.85219;218.30378;352.6914;221.48;433.1117;107.77841;171.9574;128.0277;228.0945;117.4801
02.06.2004;1353.02324;1353.02324;1204.88463;1923.28015;11534.33982;329.93;3426.41533;2725.91479;391.55;2849.2628;213.14024;351.84855;222.62;433.48195;107.99501;171.0851;127.9461;227.6208;117.6469
03.06.2004;1345.54308;1345.54308;1191.48291;1889.65653;11508.84735;331.16;3451.8698;2737.83121;388.35;2832.46332;210.50988;344.45561;222.82;433.23455;108.06623;170.8289;127.9593;227.9298;117.8715
04.06.2004;1343.70928;1343.70928;1191.67752;1894.93241;11563.92245;333.56;3449.07198;2762.34736;389.95;2820.74349;208.00896;343.9202;222.17;433.9371;107.07655;170.329;127.9181;227.2099;117.0973
07.06.2004;1359.67883;1359.67883;1216.5369;1924.35685;11638.98316;335.85;3467.12262;2788.32025;393.75;2844.99351;207.74534;352.56464;222.95;435.5891;106.64234;170.3168;128.0459;227.4964;116.6333
08.06.2004;1369.77649;1369.77649;1227.30239;1932.2147;11688.27496;336.77;3485.12747;2793.13299;391.35;2854.12432;205.66033;354.47149;223.79;435.75472;107.32523;169.7167;128.1649;227.472;117.3123
09.06.2004;1376.97268;1376.97268;1223.44371;1929.30464;11651.6885;337;3516.06382;2793.92702;384.65;2880.97682;207.75745;356.23071;226.22;434.64494;108.70861;169.1301;127.9514;226.9765;119.0541
10.06.2004;1379.9777;1379.9777;1230.29978;1926.60583;11643.86672;337.52;3531.44236;2790.40733;386.05;2874.54208;207.58444;352.37138;225.04;434.35034;108.57214;169.3335;127.9054;227.0034;118.7718
11.06.2004;1379.9777;1379.9777;1230.29978;1926.60583;11712.39612;337.21;3507.1028;2784.39066;384.55;2890.9737;207.58444;348.90296;226.83;433.96078;108.57214;169.4283;127.7136;226.8551;119.6938
14.06.2004;1371.96469;1371.96469;1216.14855;1895.429;11486.84693;332.39;3443.99444;2752.77013;383.55;2847.77999;207.11846;341.6825;223.97;433.43127;108.40587;168.4942;127.7839;226.1533;119.2392
15.06.2004;1370.86785;1370.86785;1224.96501;1917.30259;11596.28877;334.89;3471.30831;2767.86371;389.05;2858.44051;204.68506;341.74574;224.84;435.00385;108.92548;170.1896;128.3663;228.3615;118.4371
16.06.2004;1388.55001;1388.55001;1239.71017;1946.79354;11700.5372;338.27;3536.92871;2777.08505;384.65;2904.3433;208.53502;345.55393;227.67;435.38286;109.91089;169.9136;128.1292;227.8957;119.8034
17.06.2004;1380.38634;1380.38634;1220.75112;1936.26264;11766.5516;338.79;3533.66768;2795.44004;388.88;2909.31023;210.50821;347.13389;227.76;436.58252;109.74134;170.3378;128.0654;228.4003;119.2605
18.06.2004;1376.36244;1376.36244;1214.51068;1928.91252;11755.75893;339.17;3529.89007;2794.66651;394.85;2900.57053;209.35114;343.92085;226.37;437.65008;109.05268;170.5855;128.3318;228.1029;118.6059
21.06.2004;1373.7093;1373.7093;1207.73426;1927.11701;11785.27694;338.92;3523.1825;2802.59135;393.85;2925.46604;208.14907;346.45637;227.81;438.21857;109.41993;170.6014;128.4624;228.4484;118.883
22.06.2004;1379.76267;1379.76267;1226.63524;1939.26404;11920.58525;335.41;3477.64603;2772.11833;394.95;2920.02233;207.52667;345.26983;227.88;438.57926;109.44348;170.4594;128.3111;228.1169;118.9754
23.06.2004;1391.04737;1391.04737;1241.73762;1966.67108;11957.79701;336.6;3487.62591;2764.64002;395.75;2931.34413;208.75754;347.40729;228.42;439.15033;109.48996;170.4172;128.3238;228.431;118.94
24.06.2004;1378.17756;1378.17756;1229.36925;1950.23242;11986.47161;338.01;3495.30568;2779.20716;402.15;2921.07424;209.25016;351.31965;227.47;440.0319;109.09987;170.781;128.7612;229.0459;118.1716
25.06.2004;1374.62235;1374.62235;1241.26513;1985.07207;11923.02695;338.05;3485.44454;2768.40457;401.55;2935.45836;208.93748;355.13879;226.84;439.49298;109.4638;170.5694;128.6369;229.1169;118.5162
28.06.2004;1371.38898;1371.38898;1234.93421;1970.64474;11893.14503;340.22;3508.10347;2776.66645;400.88;2948.51645;204.68832;352.57944;225.58;439.34346;108.62664;169.3041;128.369;228.0716;118.3438
29.06.2004;1379.6369;1379.6369;1249.66166;1990.1964;11970.01642;338.66;3479.55932;2753.91409;392.55;2918.51791;204.03697;353.31573;227.01;439.29089;109.30021;169.9378;128.3948;228.6536;118.7575
30.06.2004;1379.59241;1379.59241;1253.50481;1994.35533;12070.17623;336.45;3443.46187;2731.42343;394.25;2936.37193;204.24439;355.16443;227.14;440.23836;109.35985;171.3626;128.7586;229.9613;118.2639
01.07.2004;1366.04949;1366.04949;1231.73559;1964.84338;12070.17623;335.42;3422.13605;2745.62249;395.95;2945.13196;206.78204;356.08419;228.04;441.14129;109.73444;172.391;128.7768;230.1971;118.327
02.07.2004;1344.09722;1344.09722;1208.91017;1940.36355;11964.91017;333.13;3392.05072;2741.65626;397.95;2945.84273;203.30358;348.91796;227.56;443.41141;108.99943;173.6653;129.1909;231.4745;116.7951
05.07.2004;1344.09722;1344.09722;1208.91017;1940.36355;11979.4073;332.93;3391.01773;2729.40142;398.25;2954.95889;203.30358;349.64208;227.56;443.36646;108.99943;173.6653;129.2487;231.5763;117.17
06.07.2004;1334.87852;1334.87852;1181.49833;1908.55611;11973.37691;331.23;3385.66074;2712.0121;392.75;2947.84107;206.09653;348.85927;227.89;444.28806;109.04363;173.4512;129.2441;231.3572;116.965
07.07.2004;1330.28523;1330.28523;1180.42178;1896.7542;11930.69231;330.81;3381.39236;2706.28258;402.45;2966.55139;205.4541;349.00113;226.24;444.70668;108.51648;173.2958;129.4084;231.3615;116.3173
08.07.2004;1317.37394;1317.37394;1161.28278;1856.50585;11860.23962;331.8;3397.67036;2723.88307;407.95;2936.90278;205.38201;344.53255;225.07;444.79459;108.39048;173.2861;129.4498;231.4857;116.1427
09.07.2004;1322.15784;1322.15784;1168.7621;1866.944;11913.06912;331.64;3407.1211;2710.5967;407.65;2943.30859;204.90236;346.39404;225.71;445.53829;108.46514;173.2524;129.447;231.6347;116.1751
12.07.2004;1322.10314;1322.10314;1160.67687;1859.33038;11824.25399;330.27;3391.36672;2701.88454;407.95;2961.35858;202.99758;346.5054;226.36;446.55204;108.47703;172.9512;129.5943;231.8229;116.0193
13.07.2004;1333.0876;1333.0876;1166.6396;1874.93221;11911.48033;330.79;3398.01932;2693.65707;401.65;2964.9314;203.43184;349.38914;228.45;446.71249;109.07689;172.6363;129.2664;231.5707;116.8997
14.07.2004;1320.27912;1320.27912;1149.02388;1853.26799;11862.85503;330.14;3390.97329;2699.88979;405.45;2955.13391;205.85511;343.96805;227.71;447.56562;108.43014;172.6388;129.3462;231.3789;116.1588
15.07.2004;1319.28109;1319.28109;1153.01166;1867.94203;11803.28816;326.75;3368.4433;2656.1336;404.05;2976.26781;204.73041;343.87686;229.02;448.07984;108.81639;172.9578;129.3437;231.3714;116.5762
16.07.2004;1303.49301;1303.49301;1125.47018;1832.45861;11807.6802;327.48;3375.79169;2658.59773;406.65;2965.61566;203.5123;344.45909;229.83;450.26546;108.88121;173.8743;129.7734;232.8481;115.7369
19.07.2004;1304.59118;1304.59118;1130.63737;1832.35957;11902.14328;325.82;3368.53798;2640.10098;405.65;2983.73491;203.90391;346.40616;230.39;451.11346;109.04555;173.7791;129.8193;232.8639;115.8997
20.07.2004;1318.78181;1318.78181;1154.67324;1870.67049;11943.51329;326.37;3364.95757;2653.95062;400.15;2993.16908;202.85726;344.50295;230.13;450.60386;108.94256;172.4355;129.7305;231.7899;116.3441
21.07.2004;1316.94245;1316.94245;1140.21419;1840.80526;12006.35466;329.59;3399.03081;2679.45582;396.75;2999.49395;203.62655;349.983;231.27;448.78509;110.03924;172.6262;129.2582;231.4538;117.7466
22.07.2004;1316.65634;1316.65634;1154.85817;1828.567;11962.52592;324.55;3354.03443;2648.39378;395.05;2948.76263;204.6014;345.40512;230.93;448.91417;109.88751;172.8148;129.5204;231.6328;117.405
23.07.2004;1318.83997;1318.83997;1140.69585;1824.87509;12041.78747;325.39;3386.87794;2648.71609;390.15;2961.04213;206.80023;347.44134;233.93;448.15692;111.32822;173.2146;129.5537;231.9087;118.7553
26.07.2004;1313.9786;1313.9786;1132.8642;1802.34897;11831.88668;322.47;3361.0905;2625.93613;388.95;2944.27243;205.22469;344.4563;232.25;447.42249;110.88066;172.6434;129.4181;231.2904;118.5639
27.07.2004;1335.70541;1335.70541;1159.53111;1851.96255;11856.3503;325.2;3377.87404;2645.33743;387.25;2958.00265;206.54875;347.78071;232.39;446.01333;110.81932;171.0343;129.2989;229.9924;119.3443
28.07.2004;1338.22676;1338.22676;1154.4497;1842.80667;12003.35399;326.3;3409.77542;2651.56903;387.85;2973.17243;208.80982;348.26516;233.36;445.94222;111.04752;171.5181;129.266;230.3186;119.4873
29.07.2004;1345.74037;1345.74037;1167.70418;1873.76826;12153.84366;330;3448.33439;2662.72569;387.55;2969.44721;209.30196;347.80088;234.95;446.73672;111.25498;172.0322;129.4401;230.5725;119.5809
30.07.2004;1352.26758;1352.26758;1173.53382;1885.63645;12200.58124;330.52;3455.99867;2662.0694;391.05;3000.78307;210.70976;352.49942;237.1;447.48015;112.4042;173.0146;129.8656;231.703;120.0237
02.08.2004;1354.33259;1354.33259;1175.08929;1882.3997;12200.58124;330.18;3470.61423;2660.51127;392.15;3022.6248;209.53235;349.6106;236.35;448.16292;112.21862;173.3014;129.9989;232.0192;119.6893
03.08.2004;1343.85088;1343.85088;1150.64278;1851.39504;12256.3379;331.17;3473.15274;2679.2123;394.05;3031.32703;209.47831;349.85743;236.59;448.56155;112.19209;173.5582;130.0736;232.2767;119.5151
04.08.2004;1344.01378;1344.01378;1151.84294;1849.91865;12166.5818;328.65;3461.91374;2654.40761;391.65;3048.35879;206.73502;349.196;237.16;448.59298;112.30284;173.3649;130.2029;232.3693;119.6287
05.08.2004;1320.7057;1320.7057;1129.10689;1812.98698;11975.17272;329.2;3463.47857;2649.98512;392.85;3019.11684;208.85646;351.49026;237.15;448.95387;112.38079;173.9697;130.4202;232.6562;119.5039
06.08.2004;1277.03559;1277.03559;1077.63662;1738.05929;11698.37716;321.81;3376.2077;2601.38059;399.75;2970.66862;203.78451;343.08828;235.3;452.09265;111.62961;175.9763;130.9796;234.8171;117.3673
09.08.2004;1280.55546;1280.55546;1082.2186;1736.63295;11657.66396;319.07;3356.20646;2575.71722;400.25;2969.54731;205.00897;344.59233;235.87;452.29443;111.63948;175.8451;130.9762;234.428;117.5648
10.08.2004;1293.2821;1293.2821;1101.77279;1769.65683;11712.94986;321.03;3366.32786;2582.02947;398.65;2971.25152;203.99284;344.08945;235.23;452.44807;110.97016;175.2642;131.0529;233.9843;117.2157
11.08.2004;1298.22586;1298.22586;1090.55646;1770.19067;11623.39279;319.15;3357.4245;2575.02921;395.45;2979.17103;203.84861;343.08486;236.49;451.73918;111.81669;175.7946;130.866;234.2565;117.9586
12.08.2004;1281.00245;1281.00245;1072.19771;1735.47631;11480.75129;318.58;3353.85094;2572.37268;393.75;2957.04493;204.69444;343.62443;236.72;452.06568;111.8219;176.7409;131.0245;234.4076;117.7711
13.08.2004;1270.27744;1270.27744;1064.2886;1719.25584;11621.30768;317.49;3335.02802;2563.74492;398.95;2928.06843;205.34822;341.17366;235.62;453.45635;111.03292;177.4736;131.2052;234.9244;116.6045
16.08.2004;1289.53989;1289.53989;1081.40948;1757.27096;11774.07483;320.54;3373.62559;2579.45528;402.25;2954.05427;204.66343;341.96112;235.71;453.71702;110.9194;176.699;130.9553;234.6044;116.7901
17.08.2004;1293.11451;1293.11451;1089.17254;1764.62031;11754.71286;320.99;3361.09731;2587.70204;405.05;2973.10965;205.99157;343.64414;236.91;454.43571;111.36235;176.6269;131.1252;235.4287;116.8521
18.08.2004;1311.03619;1311.03619;1113.36417;1805.60208;11767.43176;321.34;3360.7665;2566.67078;404.55;3000.4406;206.01509;345.52962;237.39;454.75053;111.39241;176.2131;131.0259;234.9436;116.9995
19.08.2004;1303.19654;1303.19654;1102.13696;1787.35227;11926.02019;322.04;3369.88623;2579.11083;406.65;2979.03189;208.67088;349.72786;236.82;455.49245;111.29998;177.2456;131.1006;235.2564;116.7201
20.08.2004;1316.60058;1316.60058;1117.28144;1829.07865;12026.10291;321.24;3367.21001;2568.0303;412.75;3040.40786;208.5871;351.15096;238.71;456.07645;111.64283;176.9233;131.1964;235.0928;117.1616
23.08.2004;1326.88772;1326.88772;1132.40315;1832.71832;12016.36076;325.55;3417.53122;2590.08109;409.95;3065.43253;209.77594;354.23498;241.01;455.89036;112.49179;176.0944;130.8608;234.5255;118.3697
24.08.2004;1339.73163;1339.73163;1141.89514;1854.84801;12146.82529;325.15;3408.78378;2591.95157;403.15;3116.27433;209.25039;357.77835;243.97;456.32135;113.57575;175.8845;130.8925;234.6781;119.4629
25.08.2004;1349.1808;1349.1808;1157.0542;1870.50559;12229.27605;326.18;3421.59747;2588.98646;406.55;3110.0513;205.96194;359.03972;243.9;456.66968;113.65329;175.7268;131.1562;234.8204;119.3494
26.08.2004;1348.67505;1348.67505;1152.16277;1859.77173;12120.36984;328.82;3446.56765;2611.20586;406.55;3115.56612;204.63485;361.91093;243.52;457.02911;113.91944;176.1155;131.2618;235.3717;119.2951
27.08.2004;1360.54594;1360.54594;1163.19075;1886.58539;12182.90963;331.34;3489.65527;2621.1936;403.25;3143.23236;205.2996;364.61476;245.55;457.19184;114.66378;176.2765;131.2603;235.2316;120.0447
30.08.2004;1344.83876;1344.83876;1141.46564;1855.2831;12029.89964;330.84;3489.65527;2620.00113;408.05;3138.02537;205.10735;363.78952;245.43;457.98286;114.55691;176.6045;131.343;235.8227;119.5935
31.08.2004;1337.56914;1337.56914;1130.65244;1848.07961;12046.23628;327.67;3443.23232;2605.18269;409.85;3128.66968;203.79647;360.89159;243.22;459.12787;113.83668;177.5997;131.6457;236.615;118.4006
01.09.2004;1339.25361;1339.25361;1137.67224;1862.38353;12156.15297;329.92;3452.10013;2634.40146;408.85;3138.08809;206.27133;363.67265;243.24;459.52295;113.89436;177.6362;131.5053;236.678;118.3381
02.09.2004;1358.18047;1358.18047;1157.82677;1892.52612;12228.32481;331.17;3472.04143;2628.00084;406.35;3158.46097;205.1567;366.43127;243.35;459.21113;113.77807;176.9992;131.2776;235.6592;118.6836
03.09.2004;1362.49006;1362.49006;1144.24097;1894.4647;12257.96632;333.76;3493.70601;2657.62857;401.05;3180.65048;204.72158;366.63805;244.58;458.55381;113.77807;176.0738;130.7239;234.5695;119.564
06.09.2004;1362.49006;1362.49006;1144.24097;1894.4647;12257.96632;334.94;3512.71006;2671.46644;402.55;3191.2877;204.72158;368.39907;244.58;458.73261;113.77807;176.0738;130.8448;234.6604;119.5798
07.09.2004;1369.43507;1369.43507;1150.49628;1913.79735;12394.51106;334.77;3494.54819;2676.24704;397.75;3205.21919;202.67411;368.02639;245.46;459.88052;114.17701;176.3573;130.8043;235.311;119.3672
08.09.2004;1354.02053;1354.02053;1138.27515;1883.24682;12262.57382;334.71;3491.67412;2672.93968;399.65;3181.2271;200.39097;366.02357;244.59;461.14591;114.04517;177.0036;130.8981;236.2673;118.5395
09.09.2004;1355.03487;1355.03487;1149.15908;1909.40192;12334.74482;332.66;3462.94815;2650.63277;398.95;3140.19444;202.94118;366.22832;244.34;461.79558;113.69267;176.7909;131.2962;235.8952;118.4086
10.09.2004;1351.21784;1351.21784;1157.86389;1907.15077;12179.58661;333.8;3470.40947;2655.53155;402.75;3136.62732;199.56447;366.7872;242.49;462.779;112.92739;176.6743;131.4569;236.0247;117.4983
13.09.2004;1356.41302;1356.41302;1171.81307;1921.77718;12324.81442;336.67;3484.69228;2673.02944;403.95;3133.83574;202.49246;370.53854;242.88;463.35917;113.43284;177.0598;131.3905;236.5634;117.7358
14.09.2004;1358.66971;1358.66971;1176.9074;1913.57434;12358.8453;335.52;3478.48034;2656.45275;405.43;3120.00978;203.05103;373.0635;243.41;464.26731;113.53929;177.1577;131.5195;236.8106;117.6735
15.09.2004;1362.67166;1362.67166;1172.92936;1924.64927;12379.94402;334.94;3472.59767;2654.99429;405.15;3141.95126;203.81031;375.4264;246.49;463.76365;114.49037;176.5016;131.4659;236.4134;118.861
16.09.2004;1363.94116;1363.94116;1172.923;1941.41096;12492.22183;336.41;3503.02767;2650.07627;404.53;3166.36946;203.57794;378.15293;247.48;464.65697;115.02178;177.1504;131.5527;237.5793;118.6412
17.09.2004;1369.40287;1369.40287;1179.22793;1935.86201;12450.8379;338.33;3527.21605;2653.27664;405.65;3157.63614;206.05503;378.38349;247.44;465.08612;114.55441;176.521;131.7517;237.0186;118.5883
20.09.2004;1362.82532;1362.82532;1178.89026;1929.28483;12518.0266;337.12;3509.91183;2651.64503;405.05;3139.58159;207.23551;381.01833;248.7;465.76465;115.16646;177.248;131.9074;237.7531;118.7034
21.09.2004;1359.61617;1359.61617;1177.89096;1933.31595;12604.51281;338.69;3519.0005;2683.8479;409.25;3128.44837;209.10602;380.22109;246.57;466.75812;114.32646;177.1827;131.8797;237.911;117.6838
22.09.2004;1343.10229;1343.10229;1153.95542;1899.93061;12605.07116;336.81;3509.79421;2667.19273;407.35;3121.97241;212.18548;377.73035;247.75;467.14934;114.93183;178.0033;132.1882;238.5273;117.9008
23.09.2004;1329.28821;1329.28821;1148.48632;1888.59265;12598.46134;334.31;3485.978;2635.9925;410.13;3098.89863;211.30347;375.02938;245.7;467.55383;113.92744;177.6168;132.4123;238.1531;117.2178
24.09.2004;1338.00816;1338.00816;1148.68679;1898.54812;12679.37113;335.32;3514.93245;2625.51473;407.83;3113.38581;210.93475;376.25546;245.92;466.88062;114.43719;177.5314;132.2444;237.911;117.8071
27.09.2004;1325.53081;1325.53081;1133.71809;1866.61844;12524.64529;333.13;3483.76035;2606.01733;408.63;3095.38286;211.65664;373.17956;245.01;467.08157;114.32287;178.2329;132.5068;238.4429;117.4229
28.09.2004;1331.88586;1331.88586;1135.6389;1889.41224;12677.26311;334.73;3506.39219;2626.57763;412.25;3105.42377;212.1773;373.84299;244.73;467.11793;114.07696;178.6848;132.4399;238.2868;117.2763
29.09.2004;1336.73156;1336.73156;1152.08891;1906.24483;12717.92147;335.93;3496.61563;2638.65464;412.95;3105.86599;214.64265;374.5793;244.44;466.81503;113.47449;177.8655;132.1538;237.2871;117.1967
30.09.2004;1325.61957;1325.61957;1144.24686;1897.00756;12773.6572;333.68;3479.70364;2620.12563;418.25;3101.12568;213.49211;373.472;242.44;467.35767;112.45575;178.0077;132.1778;237.048;116.2502
01.10.2004;1348.99742;1348.99742;1179.65801;1941.83013;12899.88453;339.45;3529.06244;2646.09526;419.47;3143.10534;214.21762;379.5338;242.78;467.32999;112.24391;177.0555;132.0068;236.3985;116.5375
04.10.2004;1366.86813;1366.86813;1196.2613;1974.59396;13047.65163;342.72;3551.68062;2671.64316;414.05;3178.22758;214.50762;391.30333;246.5;467.90029;113.50493;176.7365;131.9578;236.633;117.7041
05.10.2004;1361.27597;1361.27597;1194.34253;1961.91315;13067.17822;343.02;3559.86436;2668.29828;418.75;3173.69643;217.38149;389.82094;246.1;468.60002;113.14935;177.0755;132.2477;236.5787;117.2993
06.10.2004;1374.37093;1374.37093;1207.78809;1985.19775;13235.01524;342.76;3555.42029;2667.13294;417.88;3190.31087;219.55892;390.95361;246.53;468.7397;113.12663;176.0206;132.289;236.0182;117.6108
07.10.2004;1359.96503;1359.96503;1191.88288;1950.4758;13184.24646;342.71;3557.18594;2643.89172;417.65;3163.11427;220.41318;391.61692;246.03;468.8104;112.92395;176.1009;132.1545;235.7624;117.549
08.10.2004;1336.48224;1336.48224;1160.05476;1908.29025;13097.53093;341.19;3548.67263;2633.97374;422.78;3160.1055;220.12644;387.93469;245.86;471.12636;112.65201;177.5543;132.6792;237.1101;116.4
11.10.2004;1343.27086;1343.27086;1169.11705;1920.496;13097.53093;341.01;3552.80307;2623.2294;422.05;3165.77995;220.74239;387.81719;245.86;471.07129;112.65201;177.5543;132.6472;237.1997;116.7752
12.10.2004;1347.1961;1347.1961;1172.96793;1927.66464;13093.53473;338.38;3523.70958;2611.05655;415.25;3189.54933;217.77345;383.20568;248.74;471.66854;113.83678;178.0222;132.9593;237.6137;117.3879
13.10.2004;1342.18302;1342.18302;1176.63787;1910.06926;13009.61278;339.17;3529.66595;2623.55777;416.25;3188.19019;216.22474;381.04645;248.98;471.32417;114.45567;178.349;132.9649;238.0336;117.8052
14.10.2004;1317.56641;1317.56641;1158.38514;1877.5648;12997.99366;336.88;3506.27901;2601.55874;417.75;3181.39604;215.6851;375.11675;245.76;471.66453;113.88777;178.9476;133.1546;238.6335;116.7356
15.10.2004;1315.15686;1315.15686;1155.78914;1880.85132;12999.22489;336.21;3492.71894;2591.26512;418.8;3181.90083;215.54762;374.26414;244.52;472.01329;112.87812;178.8562;133.106;238.1606;116.0111
18.10.2004;1318.57794;1318.57794;1173.95166;1884.47503;12936.97399;335.2;3476.90604;2590.19727;416.25;3181.03073;212.43118;373.90117;244;472.29252;112.63604;178.677;133.2113;238.3115;115.7221
19.10.2004;1303.72004;1303.72004;1161.20965;1863.88223;12821.9494;338.4;3505.47424;2613.74709;419.85;3163.31735;214.00128;375.08893;242.78;471.75676;112.54394;178.7566;133.0791;238.5057;115.5433
20.10.2004;1295.52337;1295.52337;1160.16983;1862.64741;12937.25362;335.09;3478.80205;2597.83132;424.13;3142.90374;215.12816;367.72947;241.44;472.04476;112.08634;179.4897;133.4199;239.0873;114.77
21.10.2004;1296.03294;1296.03294;1175.54834;1879.81392;13023.14402;337.07;3493.80619;2609.94296;423.75;3162.65421;215.75105;368.96286;241.55;472.91823;111.84575;180.0278;133.4069;238.9393;114.5206
22.10.2004;1283.33571;1283.33571;1146.33413;1850.7213;12980.34907;336.79;3488.22949;2607.6475;424.23;3150.62391;217.09976;370.66247;241.67;473.49586;111.96358;180.0274;133.4334;239.1759;114.5173
25.10.2004;1263.93429;1263.93429;1125.49754;1836.82354;12934.94618;331.3;3428.44665;2577.64945;428.45;3098.46094;212.84633;362.42863;237.21;474.16411;110.59081;180.148;133.7066;239.3717;112.8996
26.10.2004;1290.18761;1290.18761;1139.59494;1866.70461;13035.74554;332.27;3449.04153;2586.22984;426.85;3142.0033;216.86946;365.79096;239.02;475.14533;111.03697;179.9687;133.6863;239.0845;113.5613
27.10.2004;1309.07619;1309.07619;1171.38926;1900.8562;13018.7697;336.26;3483.72991;2605.14959;424.25;3168.05724;212.71484;369.3229;239.71;475.51344;110.60618;178.5473;133.592;238.1624;113.746
28.10.2004;1309.07736;1309.07736;1174.54888;1892.01553;13064.51555;338.34;3480.96565;2632.81166;424.35;3174.26173;209.60929;370.67645;239.35;475.93915;110.54448;179.2343;133.3609;238.5849;113.5099
29.10.2004;1310.95619;1310.95619;1173.03864;1884.16647;13177.30906;337.44;3475.22866;2610.31782;428.55;3165.66032;211.47269;371.71502;239.94;476.81215;110.78454;179.759;133.4528;238.9211;113.4
01.11.2004;1312.44509;1312.44509;1175.68246;1896.18764;13133.21323;340.23;3510.92535;2627.39677;427.55;3193.08284;208.56291;373.29056;240.35;477.7485;110.53499;179.1683;133.5095;238.4079;113.5162
02.11.2004;1317.34588;1317.34588;1184.82009;1898.16392;13157.72579;343.36;3550.1372;2652.49923;421.55;3194.51224;208.25368;377.13731;242.09;478.58691;111.01488;180.098;133.253;238.7044;113.9417
03.11.2004;1323.70463;1323.70463;1184.37109;1917.81837;13181.68974;344.58;3562.40068;2683.17904;426.85;3210.64612;209.31086;379.97677;240.79;480.02433;110.4271;180.5685;133.3656;238.5397;113.2078
04.11.2004;1335.6435;1335.6435;1185.63107;1926.22835;13194.64965;343.55;3538.80666;2693.88897;429.55;3226.3767;205.08583;377.9746;240.08;481.75083;109.76311;179.9663;133.752;238.4932;112.4137
05.11.2004;1335.86551;1335.86551;1188.26898;1925.99783;13214.53002;345.43;3553.62099;2727.71282;433.55;3174.208;204.45717;379.43612;237.79;481.38437;108.51969;179.0359;133.3073;237.1728;112.0021
08.11.2004;1334.30716;1334.30716;1189.56286;1918.8882;13224.68891;345.01;3539.88206;2717.41166;431.95;3188.30716;202.93385;377.41872;237.34;481.37445;108.43327;178.7624;133.4159;236.7457;112.0035
09.11.2004;1335.25015;1335.25015;1190.67534;1935.50496;13244.03864;344.9;3551.14467;2704.27866;435.15;3190.23699;201.07884;378.91272;237.61;481.30897;108.65861;178.5863;133.7318;236.6744;112.1225
10.11.2004;1337.47516;1337.47516;1185.91615;1950.07764;13249.71148;345.75;3548.2704;2727.38668;434.55;3206.26863;204.79891;381.84216;237.93;480.78394;108.68012;178.3181;133.727;236.475;112.4077
11.11.2004;1346.59462;1346.59462;1202.47114;1967.04702;13290.91202;348.93;3569.67353;2753.92883;434.88;3217.30266;202.20002;381.52924;237.93;480.74134;108.68012;178.3181;134.1103;236.4187;112.1612
12.11.2004;1352.50482;1352.50482;1209.69085;1975.74204;13276.77862;350.18;3592.95786;2770.7409;437.85;3257.86061;201.56272;383.76054;237.87;482.14873;108.34939;179.1234;134.431;237.1912;111.6316
15.11.2004;1357.57817;1357.57817;1216.77245;1989.58437;13300.19914;349.73;3592.44392;2755.8217;436.75;3294.15557;203.70356;388.2548;239.14;482.8406;108.87771;179.7442;134.443;237.1677;112.0915
16.11.2004;1341.95084;1341.95084;1201.6257;1961.61569;13357.17395;347.42;3566.17808;2746.37468;439.45;3268.35504;200.56553;385.49048;238.14;483.42804;108.28261;179.6547;134.5914;236.998;111.5878
17.11.2004;1344.66836;1344.66836;1214.76278;1970.69937;13368.73249;350.55;3580.1689;2774.16954;444.65;3226.31813;203.28574;390.0251;238.47;484.79984;108.39091;180.4153;134.4863;237.9035;111.1916
18.11.2004;1353.26981;1353.26981;1228.37744;1977.69385;13272.85869;350.62;3594.70871;2769.50883;442.95;3242.24597;202.62866;392.44186;240.23;485.50729;109.06566;180.6171;134.1577;238.1492;111.7554
19.11.2004;1329.89802;1329.89802;1198.58917;1938.17896;13302.74735;347.97;3551.17805;2748.78146;447.05;3209.18417;203.79313;387.82671;237.69;485.3654;107.88989;180.0958;134.3593;237.0098;111.0675
22.11.2004;1337.65775;1337.65775;1211.00207;1963.61497;13449.32307;346.16;3529.06488;2722.21816;448.94;3218.79399;202.42506;384.39983;237.85;485.4813;108.15763;181.0491;134.6007;237.4329;111.0785
23.11.2004;1331.84088;1331.84088;1201.6416;1965.09888;13381.39972;346.71;3549.65538;2709.34653;447.05;3241.47515;202.84569;385.19256;237.29;486.03354;107.65061;180.5135;134.7547;237.402;110.6263
24.11.2004;1330.15948;1330.15948;1210.4192;1970.10708;13371.23543;346.57;3536.29262;2708.24439;449.55;3256.66388;206.09204;386.16274;236.4;486.85623;107.00182;180.6379;134.7912;237.2426;110.0365
